Sample_ID,Year,Venue,Stratum,Stratum_Population_Size,Stratum_Sample_Size,Inclusion_Probability,Weight,Sampled_Keyword,All_Keywords_Matched,Total_Matches_In_Paper,File_Path,Label,Notes,Reviewer
S0944,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,2,neurips_2025/3528_HMVLM-Human-Motion-Vision-Language-Model-via-MoE-LoRA,,,
S0945,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4omini, gemini25pro",12,neurips_2025/3738_SSR-Enhancing-Depth-Perception-in-Vision-Language-Models-via-Rationale-Guided-Spatial-Reasoning,,,
S0946,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/4277_Imagine360-Immersive-360-Video-Generation-from-Perspective-Anchor,,,
S0947,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/4291_From-Black-box-to-Causal-box-Towards-Building-More-Interpretable-Models,,,
S0948,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gemini20flash, gemini25flashpreview0417",28,neurips_2025/4382_ShotBench-Expert-Level-Cinematic-Understanding-in-Vision-Language-Models,,,
S0949,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4",7,neurips_2025/4471_CoT-lized-Diffusion-Let-s-Reinforce-T2I-Generation-Step-by-step,,,
S0950,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,5,neurips_2025/4675_MemSim-A-Bayesian-Simulator-for-Evaluating-Memory-of-LLM-based-Personal-Assistants,,,
S0951,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gemini20flash",19,neurips_2025/4753_Look-Before-You-Leap-A-GUI-Critic-R1-Model-for-Pre-Operative-Error-Diagnosis-in-GUI-Automation,,,
S0952,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4o, gpt4omini, gpt4",5,neurips_2025/4758_SpatialReasoner-Towards-Explicit-and-Generalizable-3D-Spatial-Reasoning,,,
S0953,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4omini, gpt4",4,neurips_2025/4844_RLVR-World-Training-World-Models-with-Reinforcement-Learning,,,
S0954,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/4897_AdaSTaR-Adaptive-Data-Sampling-for-Training-Self-Taught-Reasoners,,,
S0955,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o20240806,"gpt4o, gpt4, gpt4turbo20240409, gpt4o20240806",14,neurips_2025/5023_SPC-Evolving-Self-Play-Critic-via-Adversarial-Games-for-LLM-Reasoning,,,
S0956,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4omini, gpt4, gemini25pro, gemini15pro",4,neurips_2025/5027_Chiron-o1-Igniting-Multimodal-Large-Language-Models-towards-Generalizable-Medical-Reasoning-via-Mentor-Intern-Collaborat,,,
S0957,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gemini20flash",9,neurips_2025/5072_RePIC-Reinforced-Post-Training-for-Personalizing-Multi-Modal-Language-Models,,,
S0958,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4omini, gpt35turbo",11,neurips_2025/5174_LLM-PySC2-Starcraft-II-learning-environment-for-Large-Language-Models,,,
S0959,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/5182_Adaptive-Gradient-Masking-for-Balancing-ID-and-MLLM-based-Representations-in-Recommendation,,,
S0960,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,6,neurips_2025/5404_DIPO-Dual-State-Images-Controlled-Articulated-Object-Generation-Powered-by-Diverse-Data,,,
S0961,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4omini, gpt4",8,neurips_2025/5479_Titans-Learning-to-Memorize-at-Test-Time,,,
S0962,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini15pro,"gemini15flash002, gpt4o, gpt4omini, gpt4, gemini15pro, gemini15flash",47,neurips_2025/5507_Unlocking-Multimodal-Mathematical-Reasoning-via-Process-Reward-Model,,,
S0963,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4omini",10,neurips_2025/5596_RULE-Reinforcement-UnLEarning-Achieves-Forget-retain-Pareto-Optimality,,,
S0964,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o20240513,gpt4o20240513,1,neurips_2025/5610_Repo2Run-Automated-Building-Executable-Environment-for-Code-Repository-at-Scale,,,
S0965,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini25pro,"gemini25pro, gemini25flash",22,neurips_2025/5691_SAVVY-Spatial-Awareness-via-Audio-Visual-LLMs-through-Seeing-and-Hearing,,,
S0966,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt35turbo,"gpt4o, gpt4omini, gpt35turbo, gpt4",5,neurips_2025/5800_Data-Mixing-Can-Induce-Phase-Transitions-in-Knowledge-Acquisition,,,
S0967,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4",3,neurips_2025/5869_Continuous-Concepts-Removal-in-Text-to-image-Diffusion-Models,,,
S0968,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4o, gpt4omini",15,neurips_2025/5898_Generalizing-Experience-for-Language-Agents-with-Hierarchical-MetaFlows,,,
S0969,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini15pro,"gpt4o, gpt4, gemini15pro",13,neurips_2025/6038_MobileUse-A-Hierarchical-Reflection-Driven-GUI-Agent-for-Autonomous-Mobile-Operation,,,
S0970,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/6055_Efficient-Verified-Unlearning-For-Distillation,,,
S0971,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4turbo",4,neurips_2025/6234_Boosting-Skeleton-based-Zero-Shot-Action-Recognition-with-Training-Free-Test-Time-Adaptation,,,
S0972,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4o, gpt4omini",15,neurips_2025/6332_metaTextGrad-Automatically-optimizing-language-model-optimizers,,,
S0973,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/6421_Discovering-Compositional-Hallucinations-in-LVLMs,,,
S0974,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt40125preview, gpt4",3,neurips_2025/6449_Multi-Objective-Hyperparameter-Selection-via-Hypothesis-Testing-on-Reliability-Graphs,,,
S0975,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4",4,neurips_2025/6759_Visual-Instruction-Bottleneck-Tuning,,,
S0976,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/6891_WALL-E-World-Alignment-by-NeuroSymbolic-Learning-improves-World-Model-based-LLM-Agents,,,
S0977,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt35turbo,"gpt4o, gpt35turbo, gpt4",16,neurips_2025/6954_Transcending-Cost-Quality-Tradeoff-in-Agent-Serving-via-Session-Awareness,,,
S0978,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/6968_SeRL-Self-play-Reinforcement-Learning-for-Large-Language-Models-with-Limited-Data,,,
S0979,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/7386_Object-Centric-Representation-Learning-for-Enhanced-3D-Semantic-Scene-Graph-Prediction,,,
S0980,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,7,neurips_2025/7507_When-Thinking-Drifts-Evidential-Grounding-for-Robust-Video-Reasoning,,,
S0981,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4",4,neurips_2025/7589_LARGO-Latent-Adversarial-Reflection-through-Gradient-Optimization-for-Jailbreaking-LLMs,,,
S0982,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,2,neurips_2025/7640_Learning-to-Instruct-for-Visual-Instruction-Tuning,,,
S0983,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,2,neurips_2025/8080_SceneWeaver-All-in-One-3D-Scene-Synthesis-with-an-Extensible-and-Self-Reflective-Agent,,,
S0984,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/8095_Elastic-Robust-Unlearning-of-Specific-Knowledge-in-Large-Language-Models,,,
S0985,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,claude35haiku20241022,"claude35sonnet20241022, claude35haiku20241022, gemini15pro002, o3, o4mini, o3mini, gpt4o, gpt4omini, gpt4, gemini20flash, gemini15flash",119,neurips_2025/8217_CodeCrash-Exposing-LLM-Fragility-to-Misleading-Natural-Language-in-Code-Reasoning,,,
S0986,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o3,"o1preview, claude35sonnet20241022, o3, o3mini, o1, gpt4o, gpt4oaudiopreview, gpt4turbo",25,neurips_2025/8306_InfantAgent-Next-A-Multimodal-Generalist-Agent-for-Automated-Computer-Interaction,,,
S0987,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4o, gpt4omini",51,neurips_2025/8376_Lessons-Learned-A-Multi-Agent-Framework-for-Code-LLMs-to-Learn-and-Improve,,,
S0988,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/8396_The-Matrix-Infinite-Horizon-World-Generation-with-Real-Time-Moving-Control,,,
S0989,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt40613,"gpt4, gpt40613",6,neurips_2025/8863_Interpretable-Next-token-Prediction-via-the-Generalized-Induction-Head,,,
S0990,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4omini",8,neurips_2025/9026_Bisecle-Binding-and-Separation-in-Continual-Learning-for-Video-Language-Understanding,,,
S0991,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt41nano, gpt4o, gpt4omini, gpt35turbo, gpt4, textembedding3large, gemini25flash",28,neurips_2025/9104_Dynamic-Bundling-with-Large-Language-Models-for-Zero-Shot-Inference-on-Text-Attributed-Graphs,,,
S0992,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4omini, gpt4",3,neurips_2025/9153_Image-Token-Matters-Mitigating-Hallucination-in-Discrete-Tokenizer-based-Large-Vision-Language-Models-via-Latent-Editing,,,
S0993,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt35turbo1106,"gpt35turbo1106, gpt35turbo0613, gpt4, gpt40613",35,neurips_2025/9259_MetaMind-Modeling-Human-Social-Thoughts-with-Metacognitive-Multi-Agent-Systems,,,
S0994,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/9509_On-the-Mechanisms-of-Weak-to-Strong-Generalization-A-Theoretical-Perspective,,,
S0995,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/9519_Longer-Context-Deeper-Thinking-Uncovering-the-Role-of-Long-Context-Ability-in-Reasoning,,,
S0996,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"o3, o3mini, gpt4o, gpt4omini",23,neurips_2025/9573_Weaver-Shrinking-the-Generation-Verification-Gap-by-Scaling-Compute-for-Verification,,,
S0997,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt41mini, gpt4o, gpt4omini",6,neurips_2025/9602_CURE-Co-Evolving-Coders-and-Unit-Testers-via-Reinforcement-Learning,,,
S0998,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt41,"gpt41, o3, o3mini, gpt4o, gpt35turbo, gpt4",33,neurips_2025/9657_On-the-Robustness-of-Verbal-Confidence-of-LLMs-in-Adversarial-Attacks,,,
S0999,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o1preview,"o1preview, o1, gpt4o",11,neurips_2025/9833_SWE-RL-Advancing-LLM-Reasoning-via-Reinforcement-Learning-on-Open-Software-Evolution,,,
S1000,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/9971_One-Step-Diffusion-Based-Image-Compression-with-Semantic-Distillation,,,
