Pair_ID,Year,Venue,Deprecated_Keyword,Sections_Hit,Window_Count,Label,Reasoning
D0906,2025,icml,o1preview,C.1. RaLU v.s. Closed-Source LLMs,1,Evaluation,"As benchmark in C.1 RaLU v.s. Closed-Source LLMs: ""RaLU also enhances code generation by 2.61% on the plus versions..."""
D0907,2025,icml,textdavinci002,1. Introduction,1,Methods,"Api/version listing cue: ""However, these evaluations incur substantial costs - for example, evaluating on the..."" (1 Introduction)"
D0908,2025,icml,textdavinci002,B.1. Segment caption generation,1,Methods,"""we use GPT-3"" in B.1 Segment caption generation"
D0909,2025,icml,textdavinci002,ICL - Chain-of-thought Reasoning (GSM8K &amp; MAWPS):,1,Methods,text-davinci-002 not present; GPT-4o used to generate CoT prompts.
D0910,2025,icml,textdavinci002,A.2. Data composition,1,Methods,"Methodology mention in A.2 Data composition: ""ARMFULQ (Shaikh et al., 2023) is a benchmark consisting of 200 direct..."""
D0911,2025,icml,textembedding004,4.1. Audit Setup and Configuration | D. Embeddings and Response Times from the OpenAI text-embedding-3-small API,2,Methods,"Methodology mention in 4.1 Audit Setup and Configuration: ""Google | text-embedding-004 | no |"""
D0912,2025,neurips,claude35sonnet20240620,B.2 LLMAPI Usage and Pricing,1,Methods,"Methodology mention in B.2 LLMAPI Usage and Pricing: ""Claude 3.5 Sonnet ( claude-3-5-sonnet-20240620 ) | Anthropic | 3 | 15..."""
D0913,2025,neurips,claude35sonnet20240620,4.2.1 Setup,1,Methods,"Methodology mention in 4.2.1 Setup: ""Claude-3.5-Sonnet-20240620 [35] | 96.4 | 74.0 | 81.6 | 84.7 | 84.2..."""
D0914,2025,neurips,claude35sonnet20240620,H Models and Versions,1,Methods,"Methodology mention in H Models and Versions: ""GPT-4o Claude-3.5S Gemini-1.5P Llama3-70b | OpenAI Anthropic Google Groq | gpt-4o-2024-05-13 claude-3-5-sonnet-20240620..."""
D0915,2025,neurips,claude35sonnet20240620,5.1 Experimental Setup,1,Methods,"""we employ opponent models from different families, including GPT-4o ( gpt-4o-2024-08-06 )"" in 5.1 Experimental Setup"
D0916,2025,neurips,claude35sonnet20240620,J List of Models,1,Methods,"Methodology mention in J List of Models: ""claude-3.5-sonnet-20240620 Anthropic (2024)"""
D0917,2025,neurips,claude35sonnet20240620,I.3 Results,1,Evaluation,"Evaluation context in I.3 Results: ""claude-3-5-sonnet-20240620 | 68.9 +/- 3.1 | 51.1 +/- 3.3 | 12.9..."""
D0918,2025,neurips,claude35sonnet20240620,C Experimental Setup,1,Methods,"""we use proprietary models, gpt-4o-2024-08-06 and claude-3"" in C Experimental Setup"
D0919,2025,neurips,claude35sonnet20241022,3.1.1 Inter-agent Tournament,1,Evaluation,"Evaluation context in 3.1.1 Inter-agent Tournament: ""Model Versions: GPT4o-mini : gpt-4o-mini-2024-07-18, GPT4o : gpt-4o-2024-08-06, Claude-3.5-Sonnet : claude-3-5-sonnet-20241022."""
D0920,2025,neurips,claude35sonnet20241022,B.2 LLMsteerability.,1,Methods,"Methodology mention in B.2 LLMsteerability.: ""Claude-3-5-Sonnet-20241022 | 2.54 (0.06) | 0.15 (0.02) | 0.59 (0.06) |"""
D0921,2025,neurips,claude35sonnet20241022,C.1 Implementation Details,1,Methods,"Methodology mention in C.1 Implementation Details: ""Claude | 3.5 Sonnet 3.5 Haiku | claude-3-5-sonnet-20241022 claude-3-5-haiku-20241022 | 0 0..."""
D0922,2025,neurips,claude35sonnet20241022,4.3 The Graph RAG Framework,1,Evaluation,"Evaluation context in 4.3 The Graph RAG Framework: ""CS-3.5 denotes Claude-3.5-Sonnet-20241022, DS-V3 represents DeepSeek-V3, Q2.5C-32B means Qwen2.5Coder-32B and Q2.5-72B..."""
D0923,2025,neurips,claude35sonnet20241022,5.1 Composing Single Agents,1,Evaluation,"Evaluation context in 5.1 Composing Single Agents: ""We experiment with both Claude 3.5 Sonnet ( claude-3-5-sonnet-20241022 ), Claude..."""
D0924,2025,neurips,claude35sonnet20241022,D.1 Model Version,1,Evaluation,"Evaluation context in D.1 Model Version: ""GPT-4o Claude-3.5-Sonnet Claude-3.5-Haiku | gpt-4o-2024-11-20 claude-3-5-sonnet-20241022 claude-3-5-haiku-20241022 |"""
D0925,2025,neurips,claude35sonnet20241022,B Experiment Details,1,Methods,"Methodology mention in B Experiment Details: ""Claude-3.5-Sonnet | claude-3-5-sonnet-20241022 | Anthropic | Proprietary | | yes | |"""
D0926,2025,neurips,claude35sonnet20241022,4.1 Harmful MCQ Dataset Construction | H.3 Sonnet Judge,3,Methods,"""we prompt o1 and Claude Sonnet 3"" in 4.1 Harmful MCQ Dataset Construction"
D0927,2025,neurips,claude35sonnet20241022,6 Experimental Evaluation,3,Evaluation,"Evaluation context in 6 Experimental Evaluation: ""Polymath claude-3-5-sonnet-20241022 | 76.9 | 85.31 | 78.57 | 76 |..."""
D0928,2025,neurips,claude35sonnet20241022,3.1 Experiment Settings | 3.2 Severe Degradation under Perturbations | 3.4 Powerful Reasoning and Instability of LRMs | B.1 Aggregating Structural Perturbations (PSC-ALL) | C Statistical Analysis | E.1 Additional Performance Degradation Tables for Output Prediction (Direct Inference) | E.2 Additional Performance Degradation Tables for Output Prediction (CoT Inference) | E.3 Additional Performance Degradation Tables for Input Prediction,9,Methods and Evaluation,"Both 'we use' and as baseline: ""Claude Series | Claude-3.5-Haiku-20241022 Claude-3.5-Sonnet-20241022 | 57"" (3.1 Experiment Settings)"
D0929,2025,neurips,claude35sonnet20241022,4.1 Vision Ability,1,Evaluation,"Evaluation context in 4.1 Vision Ability: ""Open Source | AutoCodeRover-v2.0 (Claude-3.5-Sonnet-20241022) [9] | 52 |"""
D0930,2025,neurips,claude35sonnet20241022,Baseline Frameworks.,1,Methods,"Methodology mention in B aseline Frameworks.: ""We evaluate multiple leading LLMs, including the closed-source GPT4o-2024-08-06 [53] and Claude-3-5-sonnet-20241022..."""
D0931,2025,neurips,claude3opus20240229,E Comparison with DPIC,1,Evaluation,"Evaluation context in E Comparison with DPIC: ""For each dataset, we generate texts using three large language models..."""
D0932,2025,neurips,codedavinci002,3.2 Time horizon vs. release date,1,Evaluation,"Performance result in 3.2 Time horizon vs. release date: ""However, GPT-3 (davinci) and GPT-3.5 (code-davinci-002 and text-davinci-002) are closed-source and..."""
D0933,2025,neurips,gemini15flash001,3.1 Text Language Models | ASR Distribution Over Voice Alterations Across Models | F.5 Audio BoN Ablations,3,Methods and Evaluation,"Both 'we use' and as baseline: ""xperiment Details We apply BoN to frontier models including Claude..."" (3.1 Text Language Models)"
D0934,2025,neurips,gemini15flash002,4.1 Experimental Setup,1,Methods,"""We use Gemini 1"" in 4.1 Experimental Setup"
D0935,2025,neurips,gemini15flash002,C.1 Implementation Details,1,Methods,"Methodology mention in C.1 Implementation Details: ""Gemini | 1.5 Pro 1.5 Flash 2.5 Flash | gemini-1.5-pro-002 gemini-1.5-flash-002 gemini-2.5-flash-preview-04-17..."""
D0936,2025,neurips,gemini15flash002,2.2 CoT Reasoning Data Synthesis | C.1 Fine-grained Comparison on Used benchmarks | E.2 Selection of External Closed-source MLLM,9,Evaluation,"Evaluation context in 2.2 CoT Reasoning Data Synthesis: ""We utilize Gemini-1.5-Flash-002 (refer to G below) as a cost-effective tool..."""
D0937,2025,neurips,gemini15pro001,3.1 Text Language Models | ASR Distribution Over Voice Alterations Across Models,2,Methods,"Methodology mention in 3.1 Text Language Models: ""xperiment Details We apply BoN to frontier models including Claude 3.5 Sonnet..."""
D0938,2025,neurips,gemini15pro001,C.3 SFT Details,1,Evaluation,"Evaluation context in C.3 SFT Details: ""We replace the GPT4 Alpaca subset with Gemini Alpaca, which consists..."""
D0939,2025,neurips,gemini15pro002,C.1 Implementation Details,1,Methods,"Methodology mention in C.1 Implementation Details: ""Gemini | 1.5 Pro 1.5 Flash 2.5 Flash | gemini-1.5-pro-002 gemini-1.5-flash-002 gemini-2.5-flash-preview-04-17..."""
D0940,2025,neurips,gemini15pro002,Hardware configuration,1,Methods,"""We use API endpoints: gemini-1"" in H ardware configuration"
D0941,2025,neurips,gemini15pro002,B.1 SFT Filtering Prompt,1,Methods,Methods/setup section describes using gemini15pro002 as component.
D0942,2025,neurips,gemini15pro002,B.2 Training Dataset,1,Methods,"Methodology mention in B.2 Training Dataset: ""The data processing pipeline includes extracting answers using Gemini-1.5-Pro-002, removing duplicate problems..."""
D0943,2025,neurips,gemini15pro002,3 Experimental Details,1,Methods,"Methodology mention in 3 Experimental Details: ""We conduct experiments using models from six prominent MLLM families: ChatGPT 4o..."""
D0944,2025,neurips,gemini15pro002,3.1 Experiment Settings | 3.2 Severe Degradation under Perturbations | 3.4 Powerful Reasoning and Instability of LRMs | B.1 Aggregating Structural Perturbations (PSC-ALL) | C Statistical Analysis | E.1 Additional Performance Degradation Tables for Output Prediction (Direct Inference) | E.2 Additional Performance Degradation Tables for Output Prediction (CoT Inference) | E.3 Additional Performance Degradation Tables for Input Prediction,9,Methods and Evaluation,"Both 'we use' and as baseline: ""Gemini Series | Gemini-1.5-Flash Gemini-2.0-Flash Gemini-1.5-Pro-002 | 56"" (3.1 Experiment Settings)"
D0945,2025,neurips,gemini25propreview0325,I Inference Details,1,Methods,"Methodology mention in I Inference Details: ""Gemini-2.5-Pro ('gemini-2.5-pro-preview-03-25')"""
D0946,2025,neurips,gemini25propreview0325,D More Ablation Studies,1,Evaluation,"Evaluation context in D More Ablation Studies: ""| gemini-2.5-pro-preview-03-25 | 32 | 37.7% [3] | - | -..."""
D0947,2025,neurips,gemini25propreview0325,5.1 Benchmark Setup,1,Evaluation,"As baseline in 5.1 Benchmark Setup: ""gents We evaluate six representative GUI agents as baselines: two proprietary..."""
D0948,2025,neurips,gemini25propreview0325,4.1 Patch Understanding Evaluation | 4.3 WSI Classification | 4.4 Out of Distribution Evaluation | B.3 Additional Results on PathMMU-Pro,6,Evaluation,"Evaluation context in 4.1 Patch Understanding Evaluation: ""Gemini-2.5-Pro-Preview-03-25 | 68.7 | 67.5 | 73.8 | 71.5 | 72.1..."""
D0949,2025,neurips,gemini25propreview0506,B.8 Ablation Study: Without Local Action Planner,1,Evaluation,"In comparison in B.8 Ablation Study: Without Local Action: ""e compare three state-of-the-art MLLMs: GPT-4o , Claude-3.7-Sonnet , and Gemini-2.5-Pro..."""
D0950,2025,neurips,gemini25propreview0506,A.7 Additional VLM results,1,Evaluation,"Evaluation in A.7 Additional VLM results: ""Specifically, we evaluate two recent models from the Gemini family with..."""
D0951,2025,neurips,gemini25propreview0506,8.4 Analyzing the Trade-off Between Performance and Cost,1,Evaluation,"Listed in Table 9: ""s shown in Table 9, we evaluate the inference performance and..."""
D0952,2025,neurips,gemini25propreview0506,D.2.1 Experimental Setup,1,Methods,"""we used three frontier reasoning models: Gemini2"" in D.2.1 Experimental Setup"
D0953,2025,neurips,gpt35turbo0613,B.3 Evaluation Setup,2,Methods and Evaluation,"Both fine-tuning and evaluation: ""LLaVA-Bench was initially evaluated using gpt-3.5-turbo0613"" (B.3 Evaluation Setup)"
D0954,2025,neurips,gpt35turbo0613,4 Experiments,1,Methods,"""we use gpt-3"" in 4 Experiments"
D0955,2025,neurips,gpt35turbo0613,5.1 Main Results,1,Methods,"Methodology mention in 5.1 Main Results: ""GPT-3.5-turbo-0613 | - | 22.7 | 24.8 | 8.39 |"""
D0956,2025,neurips,gpt35turbo0613,A.5 Experiments on General Descriptive Queries,1,Methods,"""we use GPT-3"" in A.5 Experiments on General Descriptive Queries"
D0957,2025,neurips,gpt35turbo0613,G.1 Data Generation Costs,1,Evaluation,"Evaluation context in G.1 Data Generation Costs: ""We also note that experiments were initially run on gpt-3.5-turbo-0613 on..."""
D0958,2025,neurips,gpt35turbo0613,B.1 Theory-of-Mind Reasoning | B.2 Social Cognition,6,Evaluation,"Evaluation context in B.1 Theory-of-Mind Reasoning: ""GPT-3.5-Turbo-0613 GPT-3.5-Turbo-0613 + CoT GPT-3.5-Turbo-0613 + MetaMind | 65.6 62.7 68.1..."""
D0959,2025,neurips,gpt45preview,11.1 Analysis of Different VLMs,1,Methods,"Methodology mention in 11.1 Analysis of Different VLMs: ""The comparative experiments involve the following models: GPT-4.5Preview, OpenAI-O1, Claude-3.7-Sonnet, Claude-3.7-Sonnet (Thinking..."""
D0960,2025,neurips,gpt45preview,4.3 Experimental Controls and Evaluation Strategy | B Auxiliary Study Results,5,Evaluation,"Evaluation in 4.3 Experimental Controls and Evaluation Strategy: ""odel Selection We evaluate eight LLMs of different sizes and abilities..."""
D0961,2025,neurips,o1mini,E Examples of Unresolved Issues | 2. Unsupported models,3,Methods,"Methodology mention in E Examples of Unresolved Issues: ""As a result, the agent incorrectly passed the 'stop' parameter to LLMs..."""
D0962,2025,neurips,o1mini,4.1 Experiments on the MMLU Dataset | 4.2 Experiments on the IMDB Movie Reviews Dataset | F Experiments on the AG News Classification Dataset | Algorithm 5 Gaussian Copula-based Correlated Data Generation,6,Evaluation,"Evaluation context in 4.1 Experiments on the MMLU Dataset: ""We use the following LLMs: Claude 3 Sonnet and Haiku from..."""
D0963,2025,neurips,o1mini,E LLMProof Generation | Conclusion,3,Methods,"Methodology mention in E LLMProof Generation: ""he corresponding response of o1-mini is provided below."""
D0964,2025,neurips,o1mini,3.1 Experimental Setup,1,Evaluation,Experimental/results section compares against o1mini.
D0965,2025,neurips,o1mini,1 Introduction | 3.1 Text Language Models | G.1 False Positive Examples,3,Methods,"Mentioned in 1 Introduction: ""o1 and o1-mini are run for half the number of samples due..."""
D0966,2025,neurips,o1mini,5.1 Experiment Setup | G Discussion,2,Methods,"""We employ three LLMs (gpt-4o [15], o1-mini [17], and gpt-4"" in 5.1 Experiment Setup"
D0967,2025,neurips,o1mini,4.2 Evaluation,1,Evaluation,Experiments section reports o1mini results or comparisons.
D0968,2025,neurips,o1mini,3.1 Dataset Construction Pipeline,1,Methods,"Methodology mention in 3.1 Dataset Construction Pipeline: ""tep 2: Conversation and Quotation span generation Given the sampled attributes, the..."""
D0969,2025,neurips,o1mini,2 Related Work | K.1 Comparing Erdos with Other Graph Reasoning Benchmarks for LLMs,2,Evaluation,"Cited in 2 Related Work: ""Later, GraphArena [38] and GraCoRe [55] include a broader task coverage..."""
D0970,2025,neurips,o1mini,4 Empirical setting and methodology: Detecting backdoored code | C Example of backdoored code,5,Methods,"""we prompt o1-mini to solve all 1,140 coding questions from the BigCodeBench..."" in 4 Empirical setting and methodology: Detecting"
D0971,2025,neurips,o1mini,3.2 SCBENCH: Benchmarking SCPILOT with Real-World Biological Meaningful Tasks | 4 Experiments | 4.1 Main Result Analysis | B.1 Model zoo,7,Evaluation,"Evaluation context in 3.2 SCBENCH: Benchmarking SCPILOT with Real-World: ""O1-mini | 0.646 +/- 0.009 | 0.521 +/- 0.001 | 0.351..."""
D0972,2025,neurips,o1mini,3.1 Experiment Setup | 3.2 Main Results | 3.5 Mitigation under Adaptive Distraction | B Experiment Details | B.1 Experiment Settings,9,Methods and Evaluation,"Both 'we use' and as baseline: ""o1-mini | 0.856 | 0.296 | 0.560 | 0.897 |..."" (3.1 Experiment Setup)"
D0973,2025,neurips,o1mini,4 Experimental Setup,1,Methods,"Methodology mention in 4 Experimental Setup: ""o1-Mini | | | | |"""
D0974,2025,neurips,o1mini,4.4 Defences &amp; Scoring | 4.5 Results | C.5 Gemini on Vertex API Experiments | H.1 Details | H.3 Sonnet Judge | I Examples of Inference Time Monitor Reasoning,8,Methods and Evaluation,"Both prompting and as baseline: ""We also examine defenses stronger than OpenAI's training data monitors..."" (4.4 Defences &amp; Scoring)"
D0975,2025,neurips,o1mini,C Impact of LLM Choice and Reasoning Strategy | F Cost of LLMs Used in Experiments | G LLMProposal Validity and Fallback Rates,8,Methods,"Distillation source cue: ""Rows compare different reasoning models used for API call generation, including both..."" (C Impact of LLM Choice"
D0976,2025,neurips,o1mini,4 Experiments | 4.2 Evaluating Scientific Quality Through Pairwise Comparison ((RQ2) | 4.3 Open-Ended Autonomous Scientific Innovation Capabilities (RQ3) | 4.4 Impact of LLM Backbones (RQ4) | A.8 Experimental Settings,8,Evaluation,"Evaluation context in 4 Experiments: ""Field | Metric | GPT-4o | o1-mini | o3-mini | Claude-3.5..."""
D0977,2025,neurips,o1mini,1 Introduction | 3.2 Main Results,2,Evaluation,Experiments section reports o1mini results or comparisons.
D0978,2025,neurips,o1mini,4.1 Autonomous Workflow Construction,1,Evaluation,"Evaluation context in 4.1 Autonomous Workflow Construction: ""o1-mini + RAG | 32.0 | 16.0 | 21.7 | 8.3..."""
D0979,2025,neurips,o1mini,I Behavior of Stronger LLMs on Extended SATURN Tasks,1,Evaluation,"Evaluation context in I Behavior of Stronger LLMs on: ""SAT Task (n, k, length) | GPT-4o | O1-mini | DeepSeek-V3..."""
D0980,2025,neurips,o1mini,4.1 Experiment Setup,1,Methods,"Distillation source cue: ""For components requiring fine-grained decision-making or complex reasoning (specifically, tool distillation, code..."" (4.1 Experiment Setup)"
D0981,2025,neurips,o1mini,E.1.1 Analysis of Design Sessions | E.2.1 Analysis of Foundation Models,9,Methods,"Methodology mention in E.1.1 Analysis of Design Sessions: ""igure 28: Proposal ratings from O1 mini reviewer agent ( o1 mini..."""
